"playerID","tmID","year","off_win_share","def_win_share","win_share","tot_reb_percent","usage_percent","val_over_rep_player","plus_minus","player_eff_rating"
"szczewa02","MIN",2004,5.9,1.3,7.3,6.8,21.5,1.8,0.8,17.1
"tabusyu01","PHO",2004,0,0,0,12.6,22.5,0,-2.6,15.6
"tayloma01","HOU",2004,-0.9,1.3,0.3,10.6,19.9,-0.4,-3.8,8.2
"tayloma01","NYK",2004,-0.1,0.3,0.2,12.7,21.6,-0.4,-5.4,12.1
"telfase01","POR",2004,-0.9,0.5,-0.4,4.5,21.2,-1.6,-6.7,9.7
"terryja01","DAL",2004,6.2,2.4,8.5,4.4,18,3,3,18.4
"thomabi01","NJN",2004,0,0.4,0.4,6.1,14.1,-0.1,-3.2,8.2
"thomaet01","WAS",2004,0.6,1,1.6,14.1,16.5,-0.4,-3.8,13
"thomaja02","POR",2004,0.1,0.1,0.2,18,11.3,0,-0.8,13.6
"thomaja02","ATL",2004,0,0,0,23.3,17.9,0,-6.3,21.8
"thomajo02","MIN",2004,0.4,0.5,0.9,10.6,11.1,0.1,-1.5,9.1
"thomake01","PHI",2004,0.4,1.6,2,12.9,20.1,-0.1,-2.4,13
"thomake01","SAC",2004,1.5,0.8,2.3,15.4,21.6,0.6,1,18.9
"thomaku01","NYK",2004,1.8,3.3,5.2,17.1,16.6,1.5,0,14.1
"thomati01","NYK",2004,1.4,0.8,2.2,7.2,21.3,-0.1,-2.2,12.3
"tinslja01","IND",2004,0.8,2,2.8,7.3,26.8,1.9,3.7,18.6
"traylro01","CLE",2004,-0.1,1.9,1.8,14.8,17.6,0.2,-1.5,12
"tsakaja01","MEM",2004,0.3,0.4,0.6,12.1,14.2,0,-1.5,11.8
"tskitni01","DEN",2004,-0.6,0.3,-0.4,10.6,19.2,-0.2,-8,2.5
"tskitni01","GSW",2004,-0.2,0.1,-0.1,10.5,20,-0.1,-9,3.1
"turkohe01","ORL",2004,2.4,1,3.4,7.4,24.8,0.5,-0.8,16
"udrihbe01","SAS",2004,1.3,1.8,3.1,4.2,20.5,0.4,-0.7,14.3
"vanexni01","POR",2004,0.9,0.7,1.6,5.7,19.5,0.1,-1.8,12.5
"vanhoke01","MIL",2004,1,0.5,1.4,11.8,20.1,0.4,-0.1,14.7
"vanhoke01","DAL",2004,1.3,0.8,2.1,10.5,23.1,0.3,-0.3,16.9
"varejan01","CLE",2004,1.5,1.4,3,17.6,14.4,0.7,1.1,17
"vaughja01","NJN",2004,0.4,1.4,1.8,4.6,14.2,-0.9,-4.5,8.9
"voskuja01","PHO",2004,0.2,0.3,0.6,13.7,11.6,0,-2.2,8.7
"vromaja01","PHO",2004,-0.1,0.1,0,12.2,20,0,-3.2,8.2
"vromaja01","NOH",2004,-0.8,0.8,-0.1,14.8,19.4,-0.3,-4,9.7
"vujacsa01","LAL",2004,0,0.1,0.2,8.7,15.8,-0.2,-3.6,8.9
"wadedw01","MIA",2004,6.7,4.3,11,7.8,30.9,4.8,4.4,23.1
"wagneda02","CLE",2004,-0.3,0.1,-0.2,1.2,29.1,-0.2,-10.1,5
"walkean02","ATL",2004,-1.1,1.3,0.2,13.6,27.9,0.7,-0.7,15.5
"walkean02","BOS",2004,-0.3,1,0.7,14,25.5,0.4,0.1,15.4
"walkesa01","WAS",2004,-0.2,0.1,-0.1,7.6,13.1,-0.2,-6.6,3.1
"wallabe01","DET",2004,1.8,6.7,8.5,19.8,15.2,3.9,3.8,17.4
"wallage01","CHA",2004,-0.2,2.7,2.4,10.3,19.1,1.8,1.3,14.1
"wallara01","DET",2004,2,5.1,7.1,14,22.3,2.3,1.4,16.4
"waltolu01","LAL",2004,0.2,0.3,0.5,10.4,15.3,0,-1.9,11.4
"wardch01","HOU",2004,-0.1,0.5,0.5,6.3,13.2,0.1,-0.6,8.7
"watsoea01","MEM",2004,0.1,2.2,2.3,5.4,20.4,0.3,-1.3,13.1
"weathcl01","HOU",2004,0.3,0.8,1.1,13.5,13,-0.2,-3.3,9
"webbech01","SAC",2004,1.3,2.1,3.5,15,30.1,1.9,2.6,20.9
"webbech01","PHI",2004,-1.1,1.1,0,13.2,27.5,-0.1,-2.8,13.1
"wellsbo01","MEM",2004,0.6,2.5,3.1,9.2,25,0.6,-0.3,15.9
"welscji01","BOS",2004,1,0.9,1.9,7.2,17.6,0.1,-1.8,12.1
"welscji01","CLE",2004,-0.4,0.2,-0.3,8.6,18.4,-0.3,-8,4.3
"wesleda01","NOH",2004,0.1,0.6,0.7,5.4,21.4,0,-1.8,12.2
"wesleda01","HOU",2004,2.2,2.2,4.4,4.5,15.5,1.6,1.5,11.6
"westda01","NOH",2004,-0.3,0.6,0.2,13.8,19.4,-0.4,-4.6,11.1
"westde01","BOS",2004,0.5,0.5,0.9,7.5,17,0.2,-0.6,12.3
"whiteja01","CHA",2004,-0.3,0.2,-0.1,14.4,19.6,-0.2,-8.5,6.8
"whitero02","DEN",2004,0,0.7,0.7,8,22.6,0,-1.9,14
"whitero02","GSW",2004,-0.3,0.1,-0.2,5.6,23.1,-0.3,-9.4,6.2
"wilcoch01","LAC",2004,0.2,1.1,1.3,13.6,21.6,-0.4,-3.4,13.6
"wilkida02","SEA",2004,0.7,0.3,1,7.8,17.7,0.4,0.9,13.4
"wilksmi01","SAS",2004,0.1,0.5,0.6,5.3,16.4,0,-2.2,11
"williaa01","NJN",2004,0,0.2,0.2,12.4,13.3,-0.1,-4.3,8.9
"williaa01","TOR",2004,0,0.1,0,9.9,12.5,-0.2,-7.5,3.3
"willier01","NJN",2004,0.9,0.7,1.7,7.7,16.9,0.2,-1.1,11.9
"willier01","TOR",2004,0,0.4,0.4,7.5,15.2,-0.1,-2.8,9.1
"willifr02","CHI",2004,-0.3,0.1,-0.2,4.7,14.5,-0.1,-7.6,0.3
"willija02","MEM",2004,2.5,1.9,4.3,3.7,19.8,0.8,-0.5,15.4
"willije01","NYK",2004,1.5,1.1,2.6,13.7,14.5,0.3,-0.9,13.2
"willima01","MIL",2004,1.2,1,2.2,6.4,20.3,0.4,-1.2,14.1
"willisc01","CLE",2004,-0.1,0.2,0.1,11.6,15.1,-0.1,-4.3,6.8
"willico02","PHI",2004,1.1,1,2.1,9.5,23,-0.5,-3.8,14.4
"willico02","SAC",2004,0.9,0.3,1.2,9.6,21.5,-0.1,-2.6,15.4
"willike02","ATL",2004,-0.1,0.1,0,12.9,15,-0.4,-6.8,8
"woodslo01","TOR",2004,0,0.7,0.7,17.5,14.6,-0.4,-3.9,11.3
"woodsqy01","MIA",2004,-0.1,0.1,0,8.8,16.3,0,-6.3,7.7
"artesro01","IND",2004,0.9,0.4,1.3,9.2,26.1,0.4,4,23.5
"wrighdo01","MIA",2004,-0.1,0.1,-0.1,2.2,24.9,0,-6.3,5.2
"wrighlo02","MEM",2004,1.3,3.8,5.2,16.1,17.9,0.8,-0.6,13.9
"zhizhwa01","MIA",2004,0.1,0.1,0.2,11.4,23.4,0,-3,16.3
"abdursh01","SAC",2005,4,2.2,6.2,10.6,20.1,1.4,0.9,17.2
"ackeral01","DET",2005,-0.2,0,-0.2,8.5,27.2,-0.1,-12.3,-2.4
"allenma01","CHI",2005,0,1,1,11.5,19.2,-0.3,-3.9,11.5
"allenra02","SEA",2005,9.8,-0.3,9.5,6.6,27.4,4.2,3.6,22.2
"allento01","BOS",2005,0.6,1,1.7,6.9,18.8,0.2,-1.4,12.9
"alstora01","HOU",2005,0.2,3.1,3.4,6.1,18.8,1.7,0.8,12.6
"anderch01","NOK",2005,0.6,0.7,1.3,16.2,13.9,0.1,-1.5,14.1
"anderal01","CHA",2005,0.2,0.3,0.4,7.2,18.2,-0.2,-3.7,10.4
"anderde01","HOU",2005,0.3,0.7,1,8.4,19.8,0.2,-0.8,12.5
"anderde01","MIA",2005,0.2,0.4,0.6,7.6,16.3,-0.1,-2.5,8.7
"andersh01","MIA",2005,-0.1,0.7,0.5,7.5,11.4,-0.2,-3.3,6.2
"andrima01","CLE",2005,0,0,0,26.3,5.1,0,0.1,15.5
"anthoca01","DEN",2005,6.8,2.6,9.4,7.8,32,2.6,1.5,22
"araujra01","TOR",2005,-1.2,0.4,-0.8,14.6,15.3,-0.8,-7.5,4.5
"arenagi01","WAS",2005,11,2.6,13.6,4.8,30.5,6.4,5.5,23.8
"arizatr01","NYK",2005,-0.4,0.6,0.3,11.7,14.4,0.3,-0.3,10.2
"arizatr01","ORL",2005,0.2,0.4,0.6,17.3,19.3,0,-1.4,15.8
"armstda01","DAL",2005,-0.7,0.7,0,7.8,15.4,-0.1,-2.9,7.3
"arroyca01","DET",2005,0.3,0.7,1,6.9,18,-0.3,-4,12.5
"arroyca01","ORL",2005,1.3,0.4,1.7,6.2,23.4,0.2,-0.6,18.8
"atkinch01","WAS",2005,0.4,0.2,0.6,4.7,17.6,-0.1,-2.8,10.4
"atkinch01","MEM",2005,1.7,1.2,2.9,3.9,21.5,0.3,-1,14.1
"augmost01","ORL",2005,0,0.3,0.3,8.5,12,-0.1,-3.1,7.6
"bakervi01","LAC",2005,0,0.2,0.1,13,17.4,0,-2.8,11.2
"banksma01","BOS",2005,0,0.1,0.2,4.3,19.9,-0.3,-5.8,9.4
"banksma01","MIN",2005,0.8,1.3,2.1,5.7,20.7,0.4,-0.7,14.5
"barbole01","PHO",2005,2.6,1.2,3.8,5.2,20.3,0.9,0.3,15.1
"barnema02","NYK",2005,-0.1,0.1,0,15.7,18.4,0,-3.9,9.8
"barnema02","PHI",2005,0.6,0.4,1,10.5,13,-0.1,-2.6,10.8
"barrean01","PHO",2005,0,0,0,7.9,19.9,0,-4.9,14.1
"barrean01","TOR",2005,-0.2,0,-0.2,5.2,20.4,-0.2,-5.8,11
"barroea01","MIA",2005,-0.2,0,-0.2,13.1,23.4,-0.2,-20.4,-2.8
"barrybr01","SAS",2005,2.1,2.2,4.3,7.5,16,1.5,2.7,14.8
"barryjo01","HOU",2005,0,0.4,0.4,5.3,13.9,-0.1,-2.8,8.5
"basdeed01","CHI",2005,-0.1,0.3,0.2,11.4,16.1,0,-1.4,10.3
"bassbr01","NOK",2005,-0.2,0.3,0.1,15.1,15.6,-0.4,-8.2,9.1
"batises01","ATL",2005,-0.2,0.3,0.1,17.5,13,-0.6,-6.6,7.1
"battito01","ORL",2005,1.7,2.2,3.8,12.7,14.9,0.4,-1.3,12.2
"battish01","MEM",2005,4.6,4.5,9.1,9.2,13.7,4.3,4,14.7
"baxtelo01","HOU",2005,0.2,0.5,0.7,17.5,15.8,-0.2,-4.3,13.1
"baxtelo01","CHA",2005,-0.1,0.1,0,16.1,17.2,-0.2,-9.8,9.2
"bellch01","MIL",2005,2.2,1.1,3.3,5.6,17.5,0.9,0.9,14.7
"bellra01","PHO",2005,4.7,2.1,6.8,4.7,16.4,2.8,1.8,12.9
"bendejo01","IND",2005,0.1,0,0.2,11,13,0,4.8,26.4
"bibbymi01","SAC",2005,6,2.4,8.4,4.4,25.4,2.4,1,17.9
"biedran01","GSW",2005,1.6,1.3,2.9,15.8,11.2,0.6,0.2,13.6
"billuch01","DET",2005,12.7,2.8,15.5,5.1,22.9,4.9,4.7,23.4
"blakest01","POR",2005,3,-0.2,2.8,4.9,15.8,0.1,-1.7,14.5
"blatcan01","WAS",2005,-0.1,0.2,0.1,12.6,21.5,-0.1,-4.4,10.1
"blounma01","BOS",2005,-0.6,0.9,0.2,9.1,23.6,-0.7,-4.5,12
"blounma01","MIN",2005,0.1,1.4,1.5,10.5,19.3,-0.2,-2.8,12.1
"boganke01","CHA",2005,0.4,0.7,1.2,7.2,19.6,0.1,-1.6,12.4
"boganke01","HOU",2005,-0.1,1.3,1.2,8.2,15.3,0.3,-0.7,9.3
"bogutan01","MIL",2005,3.1,2.4,5.5,14.5,15.9,2.3,1.8,15.2
"bonnema01","TOR",2005,3.5,0.5,4.1,10.2,14.4,1.2,0.7,13.7
"boothca01","WAS",2005,0.1,0.3,0.4,12.1,10.5,0,-1.4,8.9
"boozeca01","UTA",2005,2.2,1.3,3.5,16.9,23.9,1.2,2.6,21.4
"boshch01","TOR",2005,8.7,1.1,9.8,14.4,25.2,3.1,2.5,23.2
"bowenbr01","SAS",2005,1.7,4.5,6.2,6.9,11.1,2.7,1.9,9.1
"bowenry01","HOU",2005,-0.6,0.8,0.2,7.9,10.5,-0.4,-4.4,4
"boykiea01","DEN",2005,2,0.9,2.9,3.1,23.8,0,-2.1,15.7
"bradlmi01","PHI",2005,-0.2,0.3,0.1,17.1,12.3,-0.3,-5.4,8.4
"brandel01","LAC",2005,9.3,5.5,14.8,14.8,27.7,6.5,6.3,26.5
"brezepr01","CHA",2005,3.4,1.2,4.6,11.8,20,-0.5,-2.9,15.3
"brownde02","UTA",2005,0.4,1.1,1.4,7.3,19.5,-0.7,-3.7,10.3
"brownkw01","LAL",2005,1.7,1.9,3.6,14.1,13.6,0.2,-1.7,11.7
"brownpj01","NOK",2005,2.1,2.3,4.4,13.7,14.7,1,-0.3,12.7
"brunsri01","SEA",2005,0,0,0,3.9,15.9,-0.1,-9,7.8
"brunsri01","HOU",2005,-0.4,0.3,-0.1,5.5,15.6,-0.3,-6.7,6.1
"bryanko01","LAL",2005,11.6,3.7,15.3,7.6,38.7,6.5,5.8,28
"buckngr01","DEN",2005,1.7,2,3.8,6.9,12.6,1.6,1.7,11.4
"burkepa01","PHO",2005,-0.3,0.4,0.1,11.7,21.9,-0.3,-5.9,9.9
"burksan01","MEM",2005,-1.1,0.7,-0.4,3.9,16.2,-0.9,-8.2,5.1
"burleke01","CHA",2005,-0.6,0.4,-0.2,4.4,15.7,-0.2,-4.3,5.1
"butleca01","WAS",2005,3.5,2.8,6.3,10,23.2,1.9,0.8,17
"butleja01","NYK",2005,0.7,0.6,1.2,15,19,0.1,-1.6,14.8
"butlera01","NOK",2005,0.4,1.3,1.7,7.4,18.6,-0.4,-2.9,10.8
"bynuman01","LAL",2005,-0.4,0.4,0.1,13.9,15,-0.3,-5.8,7.4
"bynumwi01","GSW",2005,-0.2,0.1,-0.1,4.1,20.1,-0.2,-6.6,8.7
"cabarza01","GSW",2005,-0.2,0.5,0.3,12.3,21.7,-0.5,-6.3,9.9
"caldejo01","TOR",2005,0.9,0,0.9,5.8,14.1,-0.7,-3.9,11.4
"cambyma01","DEN",2005,1,4.5,5.5,21,19.5,2.7,3.8,19.9
"cardibr01","MEM",2005,-0.1,0.7,0.6,8.3,18.1,0,-1.9,10
"carroma01","CHA",2005,1.6,1,2.6,7.1,20.8,-0.2,-2.5,13.9
"cartean01","MIN",2005,-0.1,0.7,0.6,6.3,16.2,-0.3,-3.8,10.6
"cartevi01","NJN",2005,4.9,4.4,9.3,9.3,32.3,4.7,4.4,21.6
"cassesa01","LAC",2005,4.8,2.8,7.6,6.3,25,2.5,1.8,18.5
"catoke01","ORL",2005,0,0.3,0.3,13,16.4,-0.3,-6.4,9.4
"catoke01","DET",2005,-0.1,0.1,0,12.2,19.6,0,-7.4,7.7
"chandty01","CHI",2005,1.5,3.9,5.4,19.3,10.4,2.2,2.2,12.2
"cheanca01","GSW",2005,-0.3,0.3,0,7.6,12.8,-0.4,-5.5,6
"childjo01","ATL",2005,4.6,1.1,5.7,10.3,14,2,1.5,15.8
"chrisdo01","DAL",2005,-0.1,0.2,0.1,4.2,9.4,0,-1.6,6.8
"claxtsp01","NOK",2005,1.1,2,3,5.7,23.8,1,0.1,16.1
"cleavma01","SEA",2005,0.1,-0.1,0,3.7,18.6,-0.4,-8.1,9.1
"collija03","UTA",2005,2.5,1.4,3.9,11.7,11.7,0.6,-0.7,11
"collija04","NJN",2005,-0.9,2.9,2,10.6,9,0,-2.1,5.5
"collini01","SEA",2005,2.2,0.1,2.3,15.4,16.1,0.3,-1.1,14
"cookbr01","LAL",2005,3,1.5,4.5,10.5,18.3,0.5,-0.7,15.6
"crawfja01","NYK",2005,3.7,0.8,4.5,5.9,21.5,1.7,0.7,15.5
"croshau01","IND",2005,2.5,1.7,4.1,13.3,15.3,1.2,2,15.2
"curryed01","NYK",2005,2.3,1,3.3,14.1,24.1,-1,-4.2,17
"dalemsa01","PHI",2005,0.9,2.6,3.6,18,13.8,0.2,-1.6,14.2
"dampier01","DAL",2005,1.9,2.9,4.8,19.9,13.4,1.4,1,13.9
"daniean01","WAS",2005,4.3,0.9,5.3,4.4,15.4,0.3,-1.5,13.7
"daniema01","DAL",2005,2.4,1.7,4.2,7.6,18.3,1.5,1.4,14.9
"davisan01","NYK",2005,0,0.3,0.4,14,13.8,-0.2,-3.3,8.9
"davisan01","TOR",2005,-0.1,0,0,11.5,11.6,-0.1,-4.6,5.9
"davisba01","GSW",2005,2.4,2,4.4,6.7,25.9,2.6,3.2,18.3
"davisda01","DET",2005,0.1,0.3,0.4,17.7,9.2,0,-2.7,9.9
"davisjo02","MIL",2005,0,0,0,14.9,19,0,-3,5.2
"davisjo02","HOU",2005,0,0,0,NA,NA,0,-6.3,NA
"davisjo02","PHO",2005,0,0,0,11.1,38.7,0,-0.3,33.7
"davisri01","BOS",2005,1.8,1.1,2.9,6.5,23.6,0.9,0.1,16
"davisri01","MIN",2005,0.7,1.4,2.1,6.7,25.1,0.7,-0.1,15.2
"delfica01","DET",2005,0,1,1,9.3,19.1,-0.2,-3.1,10.6
"delkto01","ATL",2005,0,0,0,17.2,12.2,0,-10.4,16.1
"delkto01","DET",2005,0.4,0.5,0.9,8,23.9,0.1,-0.7,16.1
"denglu01","CHI",2005,2.7,3.8,6.5,11.4,20.4,1.9,0.9,15.8
"diawbo01","PHO",2005,5.9,3,8.9,10.8,17.9,3.7,3.1,17.3
"dickada01","BOS",2005,0.3,0.2,0.4,4.2,14.1,-0.1,-3.4,10.4
"dienetr01","ORL",2005,0.5,0.1,0.6,5.3,15.7,0.1,-0.2,12.6
"dioguik01","GSW",2005,1.7,1,2.6,12.4,21,-0.3,-3.1,15.8
"diopde01","DAL",2005,1.3,2.7,4.1,14.9,6.9,2.1,3.4,11.5
"dixonju01","POR",2005,1.1,0.1,1.2,5.5,25.2,-0.5,-2.9,14.6
"doleami01","MIA",2005,0.1,0.5,0.6,13.5,14.3,-0.2,-4.4,9.9
"doolike01","ORL",2005,0.3,0.8,1.1,4.2,22.5,-0.4,-3.3,12.6
"duhonch01","CHI",2005,2.7,2.5,5.2,5.9,15,1.6,0.9,12.9
"duncati01","SAS",2005,3.9,6.9,10.8,18.7,27.7,4.6,4.6,23.1
"dunlemi02","GSW",2005,1.9,2.3,4.2,8.6,18.1,1.1,-0.3,12.5
"duprero01","MIN",2005,0,0.3,0.3,11.1,17,-0.1,-3.1,10.4
"edwarjo01","ATL",2005,0.1,0.1,0.2,9.7,12.4,-0.3,-5.9,6.4
"eisleho01","LAC",2005,0,0.1,0.1,7.3,8.3,-0.1,-5.6,7.2
"eisleho01","DEN",2005,0,0.2,0.2,3.9,18.2,-0.2,-4.8,10
"ellismo01","GSW",2005,-0.3,0.8,0.5,6.6,20.2,-0.2,-3.1,11.1
"elsonfr01","DEN",2005,0.8,2,2.9,12.5,10.8,0.6,-0.6,10.1
"elyme01","CHA",2005,0.8,1.2,2,11.9,20.1,0.2,-1.4,14.3
"evansma01","DET",2005,1.8,1.4,3.2,8.5,17,0.8,0.6,14
"evansre01","SEA",2005,1.2,0.3,1.5,21.2,15.2,-0.1,-2.3,15
"evansre01","DEN",2005,-0.4,1,0.6,21.8,13.4,-0.4,-4.9,9.2
"ewingda01","LAC",2005,-0.7,1,0.3,5.1,15.8,-0.4,-3.5,7.6
"felixno01","SEA",2005,-0.3,0,-0.3,9.6,20,-0.2,-12.5,-1.1
"feltora01","CHA",2005,0.8,1.8,2.6,6.4,21.4,1.2,0,14.2
"finlemi01","SAS",2005,2,2.9,5,7.2,18.9,0.8,-0.4,12.7
"fishede01","GSW",2005,3.4,2.4,5.8,4.5,20.2,1.6,0.5,14.8
"fitchge01","MIA",2005,-0.1,0.3,0.1,7.4,22,-0.1,-3.6,10.2
"fizerma01","NOK",2005,0,0,0,10.7,23.8,-0.1,-7.4,14.1
"fordsh02","PHO",2005,0,0,0,12.8,17.2,0,-10.3,0.6
"fordtj01","MIL",2005,0.4,2.1,2.5,7.2,20,0.8,-0.8,13.1
"fortsda01","SEA",2005,0.2,0,0.2,17.1,15.6,-0.4,-7.4,8.5
"fosteje01","IND",2005,2.8,2.9,5.7,20.9,11.3,1.6,2,15.1
"foylead01","GSW",2005,0.3,2.5,2.8,13,10,0.6,-0.6,10.3
"frahmri01","MIN",2005,0.1,0.2,0.3,6.1,15,-0.1,-3.2,8.9
"frahmri01","HOU",2005,0.1,0.1,0.2,5,16.8,0,-3.6,10.4
"francst01","ORL",2005,1.7,1.2,2.9,7.8,23.4,1.2,0.7,15.9
"francst01","NYK",2005,0.4,0.2,0.7,6.5,20.4,0,-1.7,13.4
"fryech01","NYK",2005,2.6,0.9,3.5,14.5,24.2,0.2,-1.6,18.1
"gadzuda01","MIL",2005,1.3,1.1,2.5,15.6,19.8,0.2,-1,17.2
"gaide01","PHI",2005,0,0,0,0,0,0,-7,0
"gainere01","MIL",2005,0,0,0,0,12.5,-0.1,-9.5,6.7
"garcifr01","SAC",2005,0,1.6,1.6,8.3,15.7,0.2,-1.3,10.3
"garneke01","MIN",2005,9,5.9,14.9,19.6,25.5,7.4,7.9,26.8
"garripa01","ORL",2005,0.8,0.4,1.2,7.1,15,0,-2.2,9.1
"gasolpa01","MEM",2005,6.6,5.4,12,13.8,26.4,5.6,5.1,22.7
"georgde01","LAL",2005,0.7,2,2.6,10.5,15.3,0.5,-0.8,11.3
"gilled01","IND",2005,-0.2,0.3,0.1,7.1,24.5,0,-2.5,9.9
"ginobem01","SAS",2005,5.1,3.7,8.8,7.5,25,3.7,6,22.4
"giricgo01","UTA",2005,-0.6,0.4,-0.2,4.4,22.8,-1,-6.3,8.7
"goldwan01","LAC",2005,-0.1,0,-0.1,2.6,16.8,-0.1,-15.5,-5.5
"gomesry01","BOS",2005,1.9,1.2,3.1,13.2,15.9,0.1,-1.9,14
"goodedr01","CLE",2005,3.6,2.9,6.6,18.1,18.6,0.7,-0.8,17.6
"gordobe01","CHI",2005,1.8,2.6,4.4,5.1,26.3,1.4,0.2,14.5
"grahajo01","TOR",2005,1,0.3,1.3,9.4,16.5,-0.6,-3.5,10.2
"grahast01","HOU",2005,-0.1,0.1,0,10.8,28.6,0,-5.8,9.7
"grahast01","CHI",2005,0,0,0,8.6,15.5,0,-7.1,2.4
"grahast01","CLE",2005,-0.1,0.1,0.1,8.6,17.4,-0.1,-6.4,6.7
"grangda01","IND",2005,2.1,3,5.1,12.5,16.4,1.9,2.1,14.7
"grantbr01","PHO",2005,-0.1,0.3,0.2,12.8,13.6,-0.2,-5.9,6.6
"greende01","LAL",2005,-0.2,0.1,-0.1,10.5,14.3,-0.2,-7.7,4.7
"greenge01","BOS",2005,0.2,0.3,0.5,6.7,21.7,-0.2,-4.5,13.1
"greenwi01","PHI",2005,-0.2,0,-0.1,5.7,23.9,-0.3,-9.3,8.6
"greenor01","BOS",2005,-1.8,1.4,-0.3,7.2,14.6,-0.4,-3.4,6.4
"griffad01","DAL",2005,1.4,1.5,2.9,11,10,1.4,2.3,11.6
"griffed01","MIN",2005,-1,2.6,1.5,17.2,15.6,0,-2,12.2
"grundan01","ATL",2005,0.1,0.1,0.2,9.5,22.4,0,-1.7,16.6
"hamilri01","DET",2005,5.3,2.4,7.6,5.4,27.4,1.5,0.2,18.2
"hamilze01","CLE",2005,0,0.1,0.1,14.2,26.2,-0.1,-10.1,18.2
"hamilze01","PHI",2005,0,0,0,0,28.6,0,-1.9,8.2
"hardaan01","NYK",2005,-0.2,0,-0.2,8.4,13.1,-0.1,-7.8,2
"harprma01","UTA",2005,3.1,1.6,4.7,11.5,22,0.7,-0.6,16.3
"harrial01","ATL",2005,2.6,1.2,3.8,11.3,25.6,0.6,-1.1,16
"harriot01","CHI",2005,0.2,0.9,1.1,10.7,21.2,-0.5,-4.4,11.1
"harride01","DAL",2005,2.3,1.4,3.7,5.9,21.7,0.8,0.6,17.4
"harrida01","IND",2005,-0.4,1.9,1.5,14.2,20.2,-0.6,-4.2,11.8
"hartja01","SAC",2005,-0.7,0.8,0.1,5.1,16.2,-0.7,-5.6,7.1
"hasleud01","MIA",2005,3.9,3.1,7,15,14.1,1.3,0,13.7
"hassetr01","MIN",2005,0.7,1.6,2.3,5.2,15.4,-0.2,-2.3,9.5
"hayesch01","HOU",2005,1.2,1.1,2.4,19.6,12.2,0.5,1.8,18
"hayesja01","WAS",2005,0.3,0.4,0.7,8.6,18.8,-0.1,-2.5,12.2
"haywobr01","WAS",2005,2,1.9,3.9,14.5,14.9,0.6,-0.6,13.8
"headlu01","HOU",2005,0.5,2.9,3.5,6.8,16.6,1.3,0.2,11.2
"hendeal01","CLE",2005,0.7,0.6,1.3,15.3,11.7,-0.1,-2.4,12.2
"hilarne01","DEN",2005,-0.1,0,-0.1,0,44.8,0,-47.7,-54.4
"hillgr01","ORL",2005,1.1,0.6,1.7,8.1,24.9,0.3,0,19
"hinriki01","CHI",2005,4.1,3.5,7.6,5.6,21.4,2.9,1.9,15.5
"hodgeju01","DEN",2005,-0.2,0,-0.2,12.4,33.3,0,-6.9,4.2
"holcora01","CHI",2005,0,0,0,5.2,4.1,0,-1.8,8.2
"horryro01","SAS",2005,1,2.5,3.6,12.1,14.7,1.5,3.2,13.5
"houseed01","PHO",2005,0.5,1.1,1.6,5.2,26.9,-0.1,-2.4,15.2
"howardw01","ORL",2005,4.2,4.4,8.6,20.9,21.3,2.5,1.2,19.3
"howarjo01","DAL",2005,4.4,2.3,6.7,11.7,22.9,2,2.3,19.3
"howarju01","HOU",2005,0.6,3,3.7,12.4,20.2,-0.2,-2.3,12.5
"hudsotr01","MIN",2005,0.3,0.4,0.7,3.3,23.5,-0.5,-4.6,12.2
"hughela01","CLE",2005,0.3,1.5,1.8,7.4,23.6,0.6,-0.3,14
"humphkr01","UTA",2005,-0.6,0.8,0.2,15.4,19.7,-0.4,-4.8,10.3
"hunteli01","DET",2005,0,0.5,0.5,6.7,16.4,0,-1.7,10.5
"huntest01","PHI",2005,1.5,1,2.5,12.1,14.4,-0.3,-2.9,13.9
"iguodan01","PHI",2005,4.9,2.6,7.5,9.1,14.7,3.2,2.1,14.8
"ilgauzy01","CLE",2005,5.6,3.1,8.7,15.3,24.6,2.2,1.8,21.9
"mbengdj01","DAL",2005,0,0.4,0.5,14.2,16.7,0,-2.2,13.4
"iversal01","PHI",2005,8.8,1.8,10.6,4.4,35.8,4.3,3.5,25.9
"iveyro01","ATL",2005,0.6,0,0.7,5.9,14,-0.8,-5.1,8.4
"jackja01","POR",2005,1.1,0.1,1.2,6,17.8,-0.7,-3.6,12.3
"jacksbo01","MEM",2005,1,2.5,3.5,7.6,25,0.9,0.1,14.6
"jacksje01","MIL",2005,0.1,0.1,0.2,7.9,10.2,-0.1,-4.1,8.2
"jacksji01","PHO",2005,-1.1,0.4,-0.7,8.5,17.6,-0.4,-6.2,3.2
"jacksji01","LAL",2005,-0.2,0.1,-0.2,7.7,17.8,-0.2,-10.7,2.1
"jackslu02","CLE",2005,-0.3,0.3,0,7.5,19.2,-0.2,-4.2,7.9
"jacksma02","NJN",2005,0,0.6,0.6,12.1,21.4,-0.4,-5.6,10.7
"jacksma02","NOK",2005,0.3,0.4,0.7,12.8,21.5,-0.2,-3.5,13.9
"jacksst02","IND",2005,0.5,3.9,4.4,6.2,24,1.6,0.2,13.6
"jamesje01","NYK",2005,-0.7,0.2,-0.5,13.6,21.2,-0.5,-6.5,6.3
"jamesle01","CLE",2005,12,4.3,16.3,9.8,33.6,9.5,9.3,28.1
"jamesmi01","TOR",2005,7.7,-0.1,7.6,5.5,25,2.9,1.9,19.8
